subroutine_name,mir_opcode,addr,rpo_idx,tid,problematic_operands,left_operand,right_operand,live_flags,is_live,alert_reason,description,flags_live_in
"escrypt_kdf_sse","MOV32mr","0xAF9E3","148","%005d0d20","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAF9F9","150","%005d0dda","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFA10","152","%005d0e94","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFA26","154","%005d0f4e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFA3D","156","%005d1008","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFA54","158","%005d10c2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFA6B","160","%005d117c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFA82","162","%005d1236","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFA99","164","%005d12f0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFAB0","166","%005d13aa","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFAC7","168","%005d1464","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFADE","170","%005d151e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFAF5","172","%005d15d8","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFB0C","174","%005d1692","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFB23","176","%005d174c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFB3A","178","%005d1806","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFE81","248","%007695d4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFE98","250","%0076968e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFEAF","252","%00769748","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFEC6","254","%00769802","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFEDC","256","%007698bc","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFEF3","258","%00769976","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFF0A","260","%00769a30","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFF21","262","%00769aea","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFF38","264","%00769ba4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFF4F","266","%00769c5e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFF66","268","%00769d18","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFF7D","270","%00769dd2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFF94","272","%00769e8c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFFAB","274","%00769f46","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFFC2","276","%0076a000","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV32mr","0xAFFD9","278","%0076a0ba","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF374","5","%005cf6d2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF74B","91","%005cfbfc","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF757","92","%005cfc58","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF763","93","%005cfcb4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF76F","94","%005cfd10","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF793","97","%0076b288","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF79F","98","%0076b2e4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF850","113","%005cff68","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF868","115","%005d0078","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF880","117","%005d012a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF986","140","%005d0a44","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF992","141","%005d0aa0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF9A9","143","%005d0b58","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAF9B5","144","%005d0bb4","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAFB68","182","%005d19ee","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xAFD33","220","%00768a70","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","MOV64mr","0xB0076","291","%0076a680","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","PUSH64r","0xAF347","0","%005cf4aa","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","PUSH64r","0xAF34F","1","%005cf512","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","PUSH64r","0xAF358","2","%005cf57a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"escrypt_kdf_sse","PUSH64r","0xAF361","3","%005cf5e2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV32mr","0x14F17","730","%00318076","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV32mr","0x15AF7","1010","%00320108","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV32mr","0x166C7","1290","%0032819a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV32mr","0x172A7","1570","%0033022c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV32mr","0x17E87","1850","%003382be","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV32mr","0x18A57","2130","%00340350","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV32mr","0x19637","2410","%003483e2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV32mr","0x1A217","2690","%00350474","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x12F17","8","%00303962","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x12F38","11","%00303a70","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x12F63","15","%00303c24","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x12F6E","16","%00303c80","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x12F8E","19","%00303db6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x12F9A","20","%00303e12","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x12FE5","27","%003040f6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13014","31","%00304330","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13037","34","%00304488","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x130C7","48","%00304aae","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x130DD","50","%00304baa","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13114","55","%00304d94","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13120","56","%00304df0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x1318C","66","%0030528e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x131A2","68","%0030538a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x131B9","70","%00305440","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x131D9","73","%00305576","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13289","90","%00305cee","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13295","91","%00305d4a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x132B7","94","%00305e82","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13333","105","%00306319","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13403","124","%00306d34","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x134E4","145","%003077d5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x134F0","146","%00307831","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x134FC","147","%0030788d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13545","154","%00307baf","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13586","160","%00307e3b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x135B4","164","%00308073","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x135CA","166","%0030816f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x1360E","172","%003083b3","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x1361D","173","%0030840f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13640","176","%00308545","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x1364F","177","%003085a1","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x1367C","181","%0030872f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x136A8","185","%003088bf","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x136B7","186","%0030891b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x136DA","189","%00308a51","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x136E6","190","%00308aad","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x136F5","191","%00308b09","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x1371A","194","%00308c41","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x13749","198","%00308da9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"fe25519_invert","MOV64mr","0x1375F","200","%00308e5d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
